Timestamp,Frequency (MeV),Amplitude
2024-05-07 00:16:10.066724,0.23030545335210628,0.015200115590232625
2024-05-07 00:16:10.066724,0.23278028243780136,0.014506574194480567
2024-05-07 00:16:10.066724,0.23525603470153875,0.0137263401242595
2024-05-07 00:16:10.066724,0.2377327101433184,0.013263979193758128
2024-05-07 00:16:10.066724,0.24021030876314034,0.011443433029908972
2024-05-07 00:16:10.066724,0.24268883056100457,0.01132784279728363
2024-05-07 00:16:10.066724,0.2451682755369111,0.01187689640225401
2024-05-07 00:16:10.066724,0.2476486436908599,0.011038867215720272
2024-05-07 00:16:10.066724,0.25012993502285097,0.009825169773154169
2024-05-07 00:16:10.066724,0.25261214953288436,0.010200838029186534
2024-05-07 00:16:10.066724,0.25509528722096003,0.010229735587342869
2024-05-07 00:16:10.066724,0.25757934808707794,0.009305013726340124
2024-05-07 00:16:10.066724,0.2600643321312382,0.008958243028464095
2024-05-07 00:16:10.066724,0.2625502393534407,0.007975726051148678
2024-05-07 00:16:10.066724,0.2650370697536855,0.008409189423493715
2024-05-07 00:16:10.066724,0.2675248233319726,0.008120213841930356
2024-05-07 00:16:10.066724,0.27001350008830194,0.008698165005057072
2024-05-07 00:16:10.066724,0.2725031000226736,0.007715648027741656
2024-05-07 00:16:10.066724,0.2749936231350876,0.0066175408178008955
2024-05-07 00:16:10.066724,0.2774850694255438,0.0068487212830515825
2024-05-07 00:16:10.066724,0.27997743889404225,0.007022106631989597
2024-05-07 00:16:10.066724,0.28247073154058305,0.006964311515676926
2024-05-07 00:16:10.066724,0.28496494736516614,0.006935413957520589
2024-05-07 00:16:10.066724,0.2874600863677915,0.007079901748302269
2024-05-07 00:16:10.066724,0.2899561485484592,0.005692818956798151
2024-05-07 00:16:10.066724,0.2924531339071691,0.006068487212830516
2024-05-07 00:16:10.066724,0.29495104244392134,0.005721716514954486
2024-05-07 00:16:10.066724,0.2974498741587158,0.005692818956798151
2024-05-07 00:16:10.066724,0.29994962905155265,0.005606126282329143
2024-05-07 00:16:10.066724,0.3024503071224317,0.005259355584453114
2024-05-07 00:16:10.066724,0.30495190837135305,0.005028175119202428
2024-05-07 00:16:10.066724,0.3074544327983167,0.005692818956798151
2024-05-07 00:16:10.066724,0.3099578804033226,0.004999277561046091
2024-05-07 00:16:10.066724,0.31246225118637083,0.005519433607860136
2024-05-07 00:16:10.066724,0.31496754514746134,0.004508019072388383
2024-05-07 00:16:10.066724,0.31747376228659413,0.0043635312816067045
2024-05-07 00:16:10.066724,0.3199809026037692,0.00419014593266869
2024-05-07 00:16:10.066724,0.3224889660989866,0.003872272792948996
2024-05-07 00:16:10.066724,0.3249979527722462,0.004652506863170062
2024-05-07 00:16:10.066724,0.32750786262354814,0.004219043490825025
2024-05-07 00:16:10.066724,0.3300186956528923,0.004103453258199682
2024-05-07 00:16:10.066724,0.33253045186027885,0.0040456581418870105
2024-05-07 00:16:10.066724,0.3350431312457076,0.0036988874440109813
2024-05-07 00:16:10.066724,0.3375567338091787,0.00384337523479266
2024-05-07 00:16:10.066724,0.34007125955069206,0.0030920387227279297
2024-05-07 00:16:10.066724,0.3425867084702477,0.00419014593266869
2024-05-07 00:16:10.066724,0.3451030805678456,0.00329432162982228
2024-05-07 00:16:10.066724,0.3476203758434858,0.0036121947695419735
2024-05-07 00:16:10.066724,0.3501385942971683,0.0033810143042912874
2024-05-07 00:16:10.066724,0.3526577359288931,0.0032365265135096085
2024-05-07 00:16:10.066724,0.3551778007386602,0.0031209362808842654
2024-05-07 00:16:10.066724,0.3576987887264695,0.0028030631411645715
2024-05-07 00:16:10.066724,0.36022069989232114,0.002860858257477243
2024-05-07 00:16:10.066724,0.3627435342362151,0.0032365265135096085
2024-05-07 00:16:10.066724,0.36526729175815126,0.0023407022106631988
2024-05-07 00:16:10.066724,0.3677919724581297,0.003149833839040601
2024-05-07 00:16:10.066724,0.37031757633615053,0.0023407022106631988
2024-05-07 00:16:10.066724,0.3728441033922136,0.0028319606993209073
2024-05-07 00:16:10.066724,0.3753715536263189,0.002600780234070221
2024-05-07 00:16:10.066724,0.37789992703846653,0.0023984973269758707
2024-05-07 00:16:10.066724,0.3804292236286565,0.00219621441988152
2024-05-07 00:16:10.066724,0.3829594433968887,0.0020228290709435053
2024-05-07 00:16:10.066724,0.38549058634316313,0.00219621441988152
2024-05-07 00:16:10.066724,0.3880226524674799,0.002369599768819535
2024-05-07 00:16:10.066724,0.390555641769839,0.0023984973269758707
2024-05-07 00:16:10.066724,0.39308955425024034,0.0021095217454125126
2024-05-07 00:16:10.066724,0.3956243899086839,0.0019939315127871695
2024-05-07 00:16:10.066724,0.39816014874516986,0.0024273948851322065
2024-05-07 00:16:10.066724,0.4006968307596981,0.002167316861725184
2024-05-07 00:16:10.066724,0.40323443595226854,0.0022251119780378557
2024-05-07 00:16:10.066724,0.4057729643228813,0.00164716081491114
2024-05-07 00:16:10.066724,0.4083124158715364,0.0019939315127871695
2024-05-07 00:16:10.066724,0.4108527905982337,0.0021384193035688484
2024-05-07 00:16:10.066724,0.4133940885029733,0.0021384193035688484
2024-05-07 00:16:10.066724,0.4159363095857552,0.0017049559312238116
2024-05-07 00:16:10.066724,0.4184794538465794,0.0017049559312238116
2024-05-07 00:16:10.066724,0.4210235212854459,0.001502673024129461
2024-05-07 00:16:10.066724,0.42356851190235467,0.0017049559312238116
2024-05-07 00:16:10.066724,0.42611442569730573,0.0017916486056928189
2024-05-07 00:16:10.066724,0.428661262670299,0.0016760583730674758
2024-05-07 00:16:10.066724,0.43120902282133466,0.002051726629099841
2024-05-07 00:16:10.066724,0.43375770615041254,0.002051726629099841
2024-05-07 00:16:10.066724,0.43630731265753275,0.0017049559312238116
2024-05-07 00:16:10.066724,0.4388578423426952,0.0012714925588787748
2024-05-07 00:16:10.066724,0.4414092952059,0.0016760583730674758
2024-05-07 00:16:10.066724,0.443961671247147,0.0012714925588787748
2024-05-07 00:16:10.066724,0.44651497046643635,0.0014159803496604536
2024-05-07 00:16:10.066724,0.44906919286376795,0.0015604681404421327
2024-05-07 00:16:10.066724,0.45162433843914185,0.0015893656985984685
2024-05-07 00:16:10.066724,0.45418040719255803,0.0015893656985984685
2024-05-07 00:16:10.066724,0.4567373991240165,0.0011559023262534315
2024-05-07 00:16:10.066724,0.45929531423351727,0.0011559023262534315
2024-05-07 00:16:10.066724,0.4618541525210603,0.001358185233347782
2024-05-07 00:16:10.066724,0.46441391398664567,0.001502673024129461
2024-05-07 00:16:10.066724,0.46697459863027324,0.001358185233347782
2024-05-07 00:16:10.066724,0.46953620645194316,0.0015604681404421327
2024-05-07 00:16:10.066724,0.4720987374516553,0.0014448779078167894
2024-05-07 00:16:10.066724,0.4746621916294098,0.0014448779078167894
2024-05-07 00:16:10.066724,0.47722656898520655,0.0011559023262534315
2024-05-07 00:16:10.066724,0.47979186951904557,0.00109810720994076
2024-05-07 00:16:10.066724,0.4823580932309269,0.0012714925588787748
2024-05-07 00:16:10.066724,0.4849252401208505,0.0010403120936280884
2024-05-07 00:16:10.066724,0.4874933101888164,0.0012136974425661032
2024-05-07 00:16:10.066724,0.4900623034348246,0.0014159803496604536
2024-05-07 00:16:10.066724,0.492632219858875,0.0012714925588787748
2024-05-07 00:16:10.066724,0.49520305946096776,0.0013003901170351106
2024-05-07 00:16:10.066724,0.4977748222411028,0.0013003901170351106
2024-05-07 00:16:10.066724,0.5003475081992801,0.001502673024129461
2024-05-07 00:16:10.066724,0.5029211173354997,0.0014448779078167894
2024-05-07 00:16:10.066724,0.5054956496497616,0.0011559023262534315
2024-05-07 00:16:10.066724,0.5080711051420658,0.0011847998844097675
2024-05-07 00:16:10.066724,0.5106474838124122,0.0010403120936280884
2024-05-07 00:16:10.066724,0.513224785660801,0.0013292876751914463
2024-05-07 00:16:10.066724,0.515803010687232,0.0009536194191590811
2024-05-07 00:16:10.066724,0.5183821588917054,0.0011559023262534315
2024-05-07 00:16:10.066724,0.520962230274221,0.0009247218610027453
2024-05-07 00:16:10.066724,0.5235432248347788,0.0007224389539083947
2024-05-07 00:16:10.066724,0.526125142573379,0.0013003901170351106
2024-05-07 00:16:10.066724,0.5287079834900215,0.0009247218610027453
2024-05-07 00:16:10.066724,0.5312917475847062,0.0008669267446900737
2024-05-07 00:16:10.066724,0.5338764348574332,0.001358185233347782
2024-05-07 00:16:10.066724,0.5364620453082025,0.0011559023262534315
2024-05-07 00:16:10.066724,0.5390485789370141,0.0008380291865337379
2024-05-07 00:16:10.066724,0.541636035743868,0.0016182632567548043
2024-05-07 00:16:10.066724,0.5442244157287641,0.0010403120936280884
2024-05-07 00:16:10.066724,0.5468137188917026,0.0010403120936280884
2024-05-07 00:16:10.066724,0.5494039452326833,0.0009825169773154169
2024-05-07 00:16:10.066724,0.5519950947517064,0.0009247218610027453
2024-05-07 00:16:10.066724,0.5545871674487717,0.0008958243028464094
2024-05-07 00:16:10.066724,0.5571801633238792,0.0013292876751914463
2024-05-07 00:16:10.066724,0.5597740823770291,0.0014737754659731252
2024-05-07 00:16:10.066724,0.5623689246082213,0.0007802340702210664
2024-05-07 00:16:10.066724,0.5649646900174558,0.0009825169773154169
2024-05-07 00:16:10.066724,0.5675613786047324,0.0009247218610027453
2024-05-07 00:16:10.066724,0.5701589903700515,0.0013292876751914463
2024-05-07 00:16:10.066724,0.5727575253134127,0.0010692096517844242
2024-05-07 00:16:10.066724,0.5753569834348163,0.0009247218610027453
2024-05-07 00:16:10.066724,0.5779573647342622,0.0009247218610027453
2024-05-07 00:16:10.066724,0.5805586692117504,0.00109810720994076
2024-05-07 00:16:10.066724,0.5831608968672808,0.001242595000722439
2024-05-07 00:16:10.066724,0.5857640477008536,0.0012136974425661032
2024-05-07 00:16:10.066724,0.5883681217124686,0.0008380291865337379
2024-05-07 00:16:10.066724,0.5909731189021259,0.0008958243028464094
2024-05-07 00:16:10.066724,0.5935790392698255,0.0005779511631267157
2024-05-07 00:16:10.066724,0.5961858828155673,0.0008669267446900737
2024-05-07 00:16:10.066724,0.5987936495393514,0.0006646438375957232
2024-05-07 00:16:10.066724,0.6014023394411779,0.0010114145354717526
2024-05-07 00:16:10.066724,0.6040119525210467,0.0006935413957520589
2024-05-07 00:16:10.066724,0.6066224887789576,0.0008958243028464094
2024-05-07 00:16:10.066724,0.609233948214911,0.0007513365120647305
2024-05-07 00:16:10.066724,0.6118463308289065,0.0009247218610027453
2024-05-07 00:16:10.066724,0.6144596366209444,0.0008380291865337379
2024-05-07 00:16:10.066724,0.6170738655910245,0.00109810720994076
2024-05-07 00:16:10.066724,0.619689017739147,0.0007802340702210664
2024-05-07 00:16:10.066724,0.6223050930653117,0.0006646438375957232
2024-05-07 00:16:10.066724,0.6249220915695187,0.0008091316283774021
2024-05-07 00:16:10.066724,0.627540013251768,0.0007802340702210664
2024-05-07 00:16:10.066724,0.6301588581120595,0.0009825169773154169
2024-05-07 00:16:10.066724,0.6327786261503934,0.0009536194191590811
2024-05-07 00:16:10.066724,0.6353993173667696,0.0007802340702210664
2024-05-07 00:16:10.066724,0.638020931761188,0.00054905360497038
2024-05-07 00:16:10.066724,0.6406434693336487,0.0006935413957520589
2024-05-07 00:16:10.066724,0.6432669300841517,0.0007513365120647305
2024-05-07 00:16:10.066724,0.645891314012697,0.0006068487212830516
2024-05-07 00:16:10.066724,0.6485166211192845,0.00040456581418870106
2024-05-07 00:16:10.066724,0.6511428514039144,0.0006646438375957232
2024-05-07 00:16:10.066724,0.6537700048665865,0.0009247218610027453
2024-05-07 00:16:10.066724,0.656398081507301,0.0004912584886577084
2024-05-07 00:16:10.066724,0.6590270813260577,0.0004912584886577084
2024-05-07 00:16:10.066724,0.6616570043228567,0.0005779511631267157
2024-05-07 00:16:10.066724,0.6642878504976979,0.0005779511631267157
2024-05-07 00:16:10.066724,0.6669196198505815,0.0005779511631267157
2024-05-07 00:16:10.066724,0.6695523123815074,0.0006357462794393874
2024-05-07 00:16:10.066724,0.6721859280904755,0.00054905360497038
2024-05-07 00:16:10.066724,0.6748204669774859,0.0006646438375957232
2024-05-07 00:16:10.066724,0.6774559290425386,0.00054905360497038
2024-05-07 00:16:10.066724,0.6800923142856337,0.00040456581418870106
2024-05-07 00:16:10.066724,0.6827296227067708,0.0006935413957520589
2024-05-07 00:16:10.066724,0.6853678543059505,0.0006646438375957232
2024-05-07 00:16:10.066724,0.6880070090831724,0.00054905360497038
2024-05-07 00:16:10.066724,0.6906470870384365,0.00034677069787602947
2024-05-07 00:16:10.066724,0.6932880881717428,0.00043346337234503684
2024-05-07 00:16:10.066724,0.6959300124830916,0.00014448779078167894
2024-05-07 00:16:10.066724,0.6985728599724825,0.0006357462794393874
2024-05-07 00:16:10.066724,0.7012166306399158,0.0006935413957520589
2024-05-07 00:16:10.066724,0.7038613244853914,0.00054905360497038
2024-05-07 00:16:10.066724,0.7065069415089092,0.0006935413957520589
2024-05-07 00:16:10.066724,0.7091534817104693,0.0006357462794393874
2024-05-07 00:16:10.066724,0.7118009450900717,0.0005779511631267157
2024-05-07 00:16:10.066724,0.7144493316477165,0.00043346337234503684
2024-05-07 00:16:10.066724,0.7170986413834034,0.00046236093050137266
2024-05-07 00:16:10.066724,0.7197488742971327,0.0004912584886577084
2024-05-07 00:16:10.066724,0.7224000303889043,0.0003178731397196937
2024-05-07 00:16:10.066724,0.7250521096587181,0.0005201560468140442
2024-05-07 00:16:10.066724,0.7277051121065742,0.0005201560468140442
2024-05-07 00:16:10.066724,0.7303590377324727,0.00040456581418870106
2024-05-07 00:16:10.066724,0.7330138865364133,0.0006646438375957232
2024-05-07 00:16:10.066724,0.7356696585183963,0.00043346337234503684
2024-05-07 00:16:10.066724,0.7383263536784216,0.0002600780234070221
2024-05-07 00:16:10.066724,0.7409839720164891,0.00046236093050137266
2024-05-07 00:16:10.066724,0.7436425135325989,0.0005779511631267157
2024-05-07 00:16:10.066724,0.746301978226751,0.0004912584886577084
2024-05-07 00:16:10.066724,0.7489623660989455,0.00046236093050137266
2024-05-07 00:16:10.066724,0.7516236771491822,0.0006357462794393874
2024-05-07 00:16:10.066724,0.7542859113774611,0.0006068487212830516
2024-05-07 00:16:10.066724,0.7569490687837824,0.0005201560468140442
2024-05-07 00:16:10.066724,0.759613149368146,0.00034677069787602947
2024-05-07 00:16:10.066724,0.7622781531305518,0.0004912584886577084
2024-05-07 00:16:10.066724,0.7649440800709999,0.00046236093050137266
2024-05-07 00:16:10.066724,0.7676109301894903,0.0004912584886577084
2024-05-07 00:16:10.066724,0.770278703486023,0.00020228290709435053
2024-05-07 00:16:10.066724,0.772947399960598,0.00028897558156335787
2024-05-07 00:16:10.066724,0.7756170196132153,0.00046236093050137266
2024-05-07 00:16:10.066724,0.7782875624438748,0.00028897558156335787
2024-05-07 00:16:10.066724,0.7809590284525766,0.0007224389539083947
2024-05-07 00:16:10.066724,0.7836314176393208,0.00040456581418870106
2024-05-07 00:16:10.066724,0.7863047300041072,0.0005779511631267157
2024-05-07 00:16:10.066724,0.7889789655469358,0.0006068487212830516
2024-05-07 00:16:10.066724,0.7916541242678068,0.00034677069787602947
2024-05-07 00:16:10.066724,0.79433020616672,0.00046236093050137266
2024-05-07 00:16:10.066724,0.7970072112436756,0.0003178731397196937
2024-05-07 00:16:10.066724,0.7996851394986734,0.0006935413957520589
2024-05-07 00:16:10.066724,0.8023639909317135,0.00054905360497038
2024-05-07 00:16:10.066724,0.8050437655427959,0.0003178731397196937
2024-05-07 00:16:10.066724,0.8077244633319206,0.0006646438375957232
2024-05-07 00:16:10.066724,0.8104060842990876,0.00040456581418870106
2024-05-07 00:16:10.066724,0.8130886284442967,0.00040456581418870106
2024-05-07 00:16:10.066724,0.8157720957675483,0.00028897558156335787
2024-05-07 00:16:10.066724,0.8184564862688422,0.0005779511631267157
2024-05-07 00:16:10.066724,0.8211417999481783,0.0004912584886577084
2024-05-07 00:16:10.066724,0.8238280368055566,0.00040456581418870106
2024-05-07 00:16:10.066724,0.8265151968409773,0.00040456581418870106
2024-05-07 00:16:10.066724,0.8292032800544402,0.00054905360497038
2024-05-07 00:16:10.066724,0.8318922864459455,0.00028897558156335787
2024-05-07 00:16:10.066724,0.834582216015493,0.00040456581418870106
2024-05-07 00:16:10.066724,0.8372730687630828,0.0003178731397196937
2024-05-07 00:16:10.066724,0.8399648446887149,0.0004912584886577084
2024-05-07 00:16:10.066724,0.8426575437923893,0.00043346337234503684
2024-05-07 00:16:10.066724,0.845351166074106,0.00028897558156335787
2024-05-07 00:16:10.066724,0.848045711533865,0.00046236093050137266
2024-05-07 00:16:10.066724,0.8507411801716662,0.0004912584886577084
2024-05-07 00:16:10.066724,0.8534375719875097,0.00046236093050137266
2024-05-07 00:16:10.066724,0.8561348869813955,0.0003178731397196937
2024-05-07 00:16:10.066724,0.8588331251533237,0.0005201560468140442
2024-05-07 00:16:10.066724,0.861532286503294,0.00037566825603236524
2024-05-07 00:16:10.066724,0.8642323710313067,0.00014448779078167894
2024-05-07 00:16:10.066724,0.8669333787373616,0.00046236093050137266
2024-05-07 00:16:10.066724,0.8696353096214589,0.00034677069787602947
2024-05-07 00:16:10.066724,0.8723381636835984,0.00046236093050137266
2024-05-07 00:16:10.066724,0.8750419409237802,0.00020228290709435053
2024-05-07 00:16:10.066724,0.8777466413420043,0.00040456581418870106
2024-05-07 00:16:10.066724,0.8804522649382707,0.00028897558156335787
2024-05-07 00:16:10.066724,0.8831588117125794,0.0005201560468140442
2024-05-07 00:16:10.066724,0.8858662816649303,0.0002600780234070221
2024-05-07 00:16:10.066724,0.8885746747953235,0.0004912584886577084
2024-05-07 00:16:10.066724,0.891283991103759,0.00028897558156335787
2024-05-07 00:16:10.066724,0.8939942305902369,0.00034677069787602947
2024-05-07 00:16:10.066724,0.896705393254757,0.00040456581418870106
2024-05-07 00:16:10.066724,0.8994174790973193,0.0006068487212830516
2024-05-07 00:16:10.066724,0.902130488117924,0.00034677069787602947
2024-05-07 00:16:10.066724,0.9048444203165709,0.00017338534893801473
2024-05-07 00:16:10.066724,0.9075592756932601,0.0004912584886577084
2024-05-07 00:16:10.066724,0.9102750542479916,0.0003178731397196937
2024-05-07 00:16:10.066724,0.9129917559807654,0.00054905360497038
2024-05-07 00:16:10.066724,0.9157093808915815,0.0003178731397196937
2024-05-07 00:16:10.066724,0.9184279289804399,0.00037566825603236524
2024-05-07 00:16:10.066724,0.9211474002473405,0.00034677069787602947
2024-05-07 00:16:10.066724,0.9238677946922835,0.0005201560468140442
2024-05-07 00:16:10.066724,0.9265891123152687,0.00034677069787602947
2024-05-07 00:16:10.066724,0.9293113531162962,0.00040456581418870106
2024-05-07 00:16:10.066724,0.932034517095366,0.00020228290709435053
2024-05-07 00:16:10.066724,0.9347586042524781,0.00043346337234503684
2024-05-07 00:16:10.066724,0.9374836145876325,0.00034677069787602947
2024-05-07 00:16:10.066724,0.9402095481008291,0.00043346337234503684
2024-05-07 00:16:10.066724,0.9429364047920681,0.00020228290709435053
2024-05-07 00:16:10.066724,0.9456641846613493,0.0003178731397196937
2024-05-07 00:16:10.066724,0.9483928877086728,0.00023118046525068633
2024-05-07 00:16:10.066724,0.9511225139340386,0.00034677069787602947
2024-05-07 00:16:10.066724,0.9538530633374467,0.00034677069787602947
2024-05-07 00:16:10.066724,0.956584535918897,0.00046236093050137266
2024-05-07 00:16:10.066724,0.9593169316783897,0.00046236093050137266
2024-05-07 00:16:10.066724,0.9620502506159246,0.0004912584886577084
2024-05-07 00:16:10.066724,0.9647844927315018,0.00037566825603236524
2024-05-07 00:16:10.066724,0.9675196580251213,0.00037566825603236524
2024-05-07 00:16:10.066724,0.9702557464967831,0.00017338534893801473
2024-05-07 00:16:10.066724,0.9729927581464872,0.00028897558156335787
2024-05-07 00:16:10.066724,0.9757306929742335,0.0003178731397196937
2024-05-07 00:16:10.066724,0.9784695509800222,0.0002600780234070221
2024-05-07 00:16:10.066724,0.9812093321638531,0.0002600780234070221
2024-05-07 00:16:10.066724,0.9839500365257263,0.00043346337234503684
2024-05-07 00:16:10.066724,0.9866916640656418,0.00037566825603236524
2024-05-07 00:16:10.066724,0.9894342147835996,0.00028897558156335787
2024-05-07 00:16:10.066724,0.9921776886795997,0.00028897558156335787
2024-05-07 00:16:10.066724,0.994922085753642,0.00028897558156335787
2024-05-07 00:16:10.066724,0.9976674060057267,0.00040456581418870106
2024-05-07 00:16:10.066724,1.0004136494358535,0.00034677069787602947
2024-05-07 00:16:10.066724,1.0031608160440229,0.00023118046525068633
2024-05-07 00:16:10.066724,1.0059089058302342,0.00014448779078167894
2024-05-07 00:16:10.066724,1.008657918794488,0.0005201560468140442
2024-05-07 00:16:10.066724,1.0114078549367842,0.0002600780234070221
2024-05-07 00:16:10.066724,1.0141587142571225,0.00034677069787602947
2024-05-07 00:16:10.066724,1.0169104967555032,0.00037566825603236524
2024-05-07 00:16:10.066724,1.019663202431926,0.00034677069787602947
2024-05-07 00:16:10.066724,1.0224168312863913,0.00014448779078167894
2024-05-07 00:16:10.066724,1.0251713833188987,0.0003178731397196937
2024-05-07 00:16:10.066724,1.0279268585294485,0.00034677069787602947
2024-05-07 00:16:10.066724,1.0306832569180406,0.00034677069787602947
2024-05-07 00:16:10.066724,1.033440578484675,0.00037566825603236524
2024-05-07 00:16:10.066724,1.0361988232293515,0.00037566825603236524
2024-05-07 00:16:10.066724,1.0389579911520705,0.00017338534893801473
